Project Name,Link,Flat Type,Price,Area,Area Type,Price per Sqft,Location,Highlights,Description,Property ID,Address,Society,Rating,Furnishing,Facilities,Nearby,Overlooking,Bedrooms,Bathrooms,Balcony,Additional Rooms,Floor Number,Property Age/Possession,Facing
Rishi Pranaya,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-rajarhat-kolkata-east-954-sq-ft-spid-H80229499,2 BHK Flat,90 Lac,954 sqft,Built-up Area,"9,433 /sqft","Rajarhat, Kolkata",,"A 2 bhk apartment for sale in kalikapur, kolkata. Posted by owner, no brokerage involved. This beautifully designed 2 bhk unit with all the modern-Day comforts is one of kalikapurs most desired properties. Contact now for more information. This 2 bhk unit is on floor 22. There are 23 floors in this property. The price of this apartment is rs 90.0 l. Each unit has a built-Up area of 954 square_f...",H80229499,"Rishi Pranaya, Rajarhat, Kolkata",,,[],"['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Lift(s)', 'Swimming Pool', 'Visitor Parking', 'Fitness Centre / GYM', 'Club house / Community Center', 'Water softening plant']","['Axis bank ATM', 'State bank of india ATM', 'Belle Vue Hospital', 'Global Healthcare System', 'Tata Cancer Hospital', 'Bhagirathi Neotia Woman And Child Care Centre']","['Park/Garden,Club,Main Road']",2 Bedrooms,2 Bathrooms,1 Balcony,,22nd   of 23 Floors,0 to 1 Year Old,
Asha CHS,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-tollygunge-phari-kolkata-south-1068-sq-ft-spid-E81123987,2 BHK Flat,1.15 Cr,"1,068 sqft",Built-up Area,"10,767 /sqft","Tollygunge Phari, Kolkata","North Facing
Gated Society
+2","We have solar power to run common amenity. Lounge is available. Children playing area is there. Washrooms for servant is seperated. All bathrooms are attached. Its a complex of three building with 3lifts in each. Check out this 2 bhk apartment for sale in asha chs, a popular residential project that houses in-Demand flats in tollygunge phari, kolkata south. This is a north-Facing property. Cont...",E81123987,"Asha CHS, Tollygunge Phari, Kolkata",,,[],"['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking', 'Security Personnel', 'Club house / Community Center']","['Rabindra sarobar metro station', 'Mahanayak uttam kumar metro station', 'Kalighat metro station', 'Shibaloy', 'Lake Kalibari']",['Park/Garden'],2 Bedrooms,2 Bathrooms,1 Balcony,,4th   of 16 Floors,10+ Year Old,North
Prudent Prana,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-prudent-prana-garia-kolkata-south-1120-sq-ft-r1-spid-U83217708,3 BHK Flat,47 Lac,"1,120 sqft",Super Built-up Area,"4,196 /sqft","Garia, Kolkata",East Facing,"Situated in garia, kolkata south, prudent prana is a well planned society that offers a pleasant living experience to its residents. This 3 bhk flat in kolkata south is your opportunity to be a part of this community. This is a east-Facing property. Containing 3 bedroom(s), 2 bathrooms and 1 balcony, this flat is spread over a super built up area of 1120 sq.Ft. The residential building has 8 fl...",U83217708,"Prudent Prana, Garia, Kolkata",Prudent Prana,,[],"['Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Swimming Pool', 'Water Storage', 'Park', 'Security Personnel', 'Fitness Centre / GYM', 'Club house / Community Center', 'Rain Water Harvesting', 'Water softening plant']","['Big Bazaar', 'Bagherghole Primary School', 'Future Institute of Technology', 'Bakul Math', 'State Bank of India ATM']",['Park/Garden'],3 Bedrooms,2 Bathrooms,1 Balcony,,1st   of 8 Floors,1 to 5 Year Old,East
Sucasa Apartment,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-sucasa-apartment-garia-kolkata-south-805-sq-ft-spid-T82117754,2 BHK Flat,40 Lac,805 sqft,Carpet Area,"4,968 /sqft","Garia, Kolkata",Top Floor,"This 2 bhk apartment is available for sale in sucasa green apartment, one of the most prominent projects for flats in garia, kolkata south. The floor plan additionally contains 2 bedroom(s), 2 bathrooms and 1 balcony. All in all, the flat is spread over a carpet area of 805 sq.Ft. This flat lies on the top level of a 4 storey building. As the project is already ready to move, so you can easily ...",T82117754,"Sucasa Apartment, Garia, Kolkata",,,"['1 Wardrobe', '2 Geyser', '1 Modular Kitchen']","['Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage']","['Shahid khudiram metro station', 'Kavi subhash metro station', 'Kavi nazrul metro station', 'Maa kali temple garia dhalua']",['Main Road'],2 Bedrooms,2 Bathrooms,1 Balcony,,4th   of 4 Floors,5 to 10 Year Old,North-West
MICASA APARTMENT,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ashoka-road-kolkata-south-2400-sq-ft-spid-J82860632,3 BHK Flat,3 Cr,"2,400 sqft",Super Built-up Area,"12,500 /sqft","Ashoka Road, Alipore",North Facing,"Open from 3 sides, east , south and west open, entrance north facing, vastu compliant, two covered parking, semi furnished.",J82860632,"MICASA APARTMENT, Ashoka Road, Alipore",,,"['1 Bed', '1 Fan', '1 Light', '1 AC']","['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Lift(s)', 'Water Storage', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society']","['Kalighat metro station', 'Jatin das park metro station', 'State bank of india ATM', 'Axis bank ATM', 'Union bank of india ATM']",['Park/Garden'],3 Bedrooms,3 Bathrooms,2 Balconies,Study Room,1st   of 4 Floors,10+ Year Old,North
sunrise symphony melody 1,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-rajarhat-kolkata-east-831-sq-ft-spid-J82955342,2 BHK Flat,55 Lac,831 sqft,Super Built-up Area,"6,618 /sqft","Rajarhat, Kolkata",,"Sunrise symphony melody 1 is one of the most popular destination for buying apartments/ flats in rajarhat, kolkata east. You too can be a part of this society by purchasing this 2 bhk flat here. The floor plan additionally contains 2 bedroom(s), 2 bathrooms and 1 balcony. All in all, the flat is spread over a super built up area of 831 sq.Ft. The property is located on the 10th floor of a 13 fl...",J82955342,"sunrise symphony melody 1, Rajarhat, Kolkata",,,[],"['Lift(s)', 'Park', 'Recently Renovated', 'Visitor Parking', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Fitness Centre / GYM', 'Club house / Community Center']","['Shitala Mandir', 'Union bank of india ATM', 'State bank of india ATM', 'Axis bank ATM', 'Bank of baroda ATM', 'Hdfc bank ATM']",['Main Road'],2 Bedrooms,2 Bathrooms,1 Balcony,,10th   of 13 Floors,5 to 10 Year Old,South
Temple Tower,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-ballygunge-place-kolkata-south-1350-sq-ft-spid-Y82650466,2 BHK Flat,1.49 Cr,"1,350 sqft",Super Built-up Area,"11,000 /sqft","Ballygunge Place, Kolkata",Recently Renovated,"Located in ballygunge. Opposite birla mandir on main road. Facing main road. Spacious rooms, huge balcony, spacious and airy living & dining area. Well maintained building with new elevators. Well kept lobbies. 24 hours water, security, cctv, lift. Access to all modes of public transport from building's main gate.",Y82650466,"Temple Tower, Ballygunge Place, Kolkata",,,"['2 Bed', '5 Wardrobe', '5 Fan', '2 Geyser', '5 Light', '3 AC', '2 TV']","['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Lift(s)', 'High Ceiling Height', 'Water Storage', 'Recently Renovated', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Shopping Centre', 'Waste Disposal']","['Ice Skating Rink', 'Sitala Mandir-Bondel Road', 'Gariahat Sarbojanin Durgotsab', 'Deshari Complete Eye Care', 'Repose Clinic and Research Centre Pvt. Ltd.']",['Main Road'],2 Bedrooms,2 Bathrooms,1 Balcony,,2nd   of 11 Floors,10+ Year Old,
Om Netra,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-chetla-kolkata-south-830-sq-ft-spid-P79978721,2 BHK Flat,80 Lac,830 sqft,Super Built-up Area,"9,638 /sqft","Chetla, Kolkata",Overlooking Main Road,"Residential apartment This is your chance to a 2 bhk apartment / flat for sale in chetla kolkata . Where luxury comes with affordability. Basic details: You will love this bright and spacious 2 bedroom apartment with 2 bathrooms, modular kitchen, spacious hall and 1 balconies.The balcony offers a great view and is a place to enjoy at any time. This house provides ample natural light and has goo...",P79978721,"Om Netra, Chetla, Kolkata",,,"['1 Water Purifier', '4 Fan', '1 Fridge', '1 Exhaust Fan', '1 Dining Table', '2 Geyser', '10 Light', '3 AC', '1 TV', '1 Chimney', '2 Bed', '2 Wardrobe', '1 Sofa', '1 Microwave']","['Security / Fire Alarm', 'Lift(s)', 'Water Storage']","['Kalighat metro station', 'Rabindra sarobar metro station', 'Shibaloy', 'Union bank of india ATM', 'Axis bank ATM', 'State bank of india ATM']",['Main Road'],2 Bedrooms,2 Bathrooms,1 Balcony,,1st   of 4 Floors,10+ Year Old,South
Merlin Heights,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-merlin-heights-ballygunge-kolkata-south-2000-sq-ft-spid-K83444888,4 BHK Flat,2 Cr,"2,000 sqft",Super Built-up Area,"10,000 /sqft","Ballygunge, Kolkata","North Facing
Furnished
+1","Merlin heights is one of the most popular destination for buying apartments/ flats in ballygunge, kolkata south. You too can be a part of this society by purchasing this 4 bhk flat here. The flat is north-Facing. The floor plan additionally contains 4 bedroom(s), 4 bathrooms and more than 3 balconies. All in all, the flat is spread over a super built up area of 2000 sq.Ft. This flat is situated...",K83444888,"Merl Heights, Ballygunge, Kolkata",Merlin Heights,,"['1 Water Purifier', '8 Fan', '1 Dining Table', '3 Geyser', '1 Stove', '3 AC', '1 Modular Kitchen', '1 Chimney', '1 Curtains', '1 Bed', '1 Sofa', '1 Washing Machine']","['Security / Fire Alarm', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Security Personnel', 'Low Density Society', 'Waste Disposal']","['Jatin das park metro station', 'Radha Krishna Mandir', 'Jyotirmoyee Radha Krishna Mandir', 'Calcutta Heart Research Center']",[],4 Bedrooms,4 Bathrooms,3+ Balconies,,1st   of 10 Floors,10+ Year Old,North
Moni Orchid,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-moni-orchid-nayabad-kolkata-south-1227-sq-ft-spid-V83231054,3 BHK Flat,60 Lac,"1,227 sqft",Super Built-up Area,"4,889 /sqft","Nayabad, Kolkata",,Interior work worth 650000/- Absolutely free. We are the proud owners of this 3 bhk apartment available in moni orchid complex nayabad kolkata south. The unit is located on 3rd floor of a 4th floor building and has a super built-Up area of 1227 sq.Ft. . It has 2 bathroom(s) and 1 balcony(s). The ownership is freehold type. Covered parking extra 500000/-,V83231054,"Moni Orchid, Nayabad, Kolkata",Moni Orchid,,"['2 Wardrobe', '1 Modular Kitchen']","['Lift(s)', 'Park']","['Maa kali temple', 'Shoni thakur mandir', 'Maa Kali mandir', 'Hindu Temple', 'Lord Shiva Temple', 'Old Radha Krishna Temple']",['Main Road'],3 Bedrooms,2 Bathrooms,1 Balcony,,3rd   of 4 Floors,1 to 5 Year Old,South-East
Eternia,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-eternia-madhyamgram-kolkata-north-1277-sq-ft-spid-F82416224,3 BHK Flat,62 Lac,"1,277 sqft",Super Built-up Area,"4,855 /sqft","Madhyamgram, Kolkata",,This property is a new construction by srijan realty and same as handed over. It is in a big society complex with all modern amenities and having 26 towers and a big open space lush greenery to breath in. This flat is available for immediate sale with one independent covered parking.,F82416224,"Eternia, Madhyamgram, Kolkata",Eternia,,[],"['Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Swimming Pool', 'Water Storage', 'Visitor Parking', 'Security Personnel', 'Fitness Centre / GYM', 'Club house / Community Center', 'Rain Water Harvesting']","['Star Mall', 'NH 12', 'Sunshine Academy School', 'Barasat College', 'Barasat hospital', 'Kolkata Airport', 'Agarpara Station']","['Park/Garden,Club,Pool,Main Road']",3 Bedrooms,2 Bathrooms,1 Balcony,,4th   of 7 Floors,1 to 5 Year Old,North-West
S D Rohini Complex,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-s-d-rohini-complex-bablatala-kolkata-north-1058-sq-ft-spid-Q81275677,2 BHK Flat,42 Lac,"1,058 sqft",Super Built-up Area,"3,969 /sqft","Bablatala, Rajarhat","East Facing
Gated Society","Residential apartment This is your chance to a 2 bhk, 2 balcony east open apartment / flat for sale in rohini complex bablatala rajarhat. Where luxury comes with affordability. Basic details: You will love this bright and spacious 2 bedroom apartment with 2 bathrooms, modular kitchen, spacious hall and 2 balconies.The balcony offers a great view and is a place to enjoy at any time. This house p...",Q81275677,"S D Rohi Complex, Bablatala, Rajarhat",,,"['4 Fan', '4 Light', '1 Modular Kitchen']","['Intercom Facility', 'Lift(s)', 'Water purifier', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Internet/wi-fi connectivity', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center', 'Water softening plant']","['Kali mandir', 'Manasha Mandir', 'Kali Temple', 'Kali Mandir', 'Dharmaraj Temple', 'Mukherjee Barir Durgadalan']",['Main Road'],2 Bedrooms,2 Bathrooms,2 Balconies,,5th   of 27 Floors,10+ Year Old,East
Merlin The One,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-merlin-the-one-tollygunge-kolkata-south-700-sq-ft-r1-spid-L76528553,2 BHK Flat,1.29 Cr,700 sqft,Built-up Area,"22,241 /sqft","Tollygunge, Kolkata","Top Floor
Fresh Construction
+2","This 2 bhk apartment is available for sale in merlin the one, one of the most prominent projects for flats in tollygunge, kolkata south. Constructed on a built up area of 700 sq.Ft., the flat comprises 2 bedroom(s), 2 bathrooms and 1 balcony. This flat lies on the top level of a 17 storey building. This 0-1 year old property is available for immediate possession as the project is ready to move....",L76528553,"Merl The One, Tollygunge, Kolkata",Merlin The One,,"['1 Water Purifier', '4 Fan', '1 Fridge', '1 Exhaust Fan', '1 Geyser', '1 Stove', '8 Light', '3 AC', '2 TV', '1 Curtains', '2 Bed', '1 Wardrobe', '1 Sofa', '1 Washing Machine']","['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Internet/wi-fi connectivity', 'Spacious Interiors', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center', 'Water softening plant']","['Mahanayak Uttam Kumar Metro', 'South City Mall', 'NH 12', 'National Public School', 'New Alipore College', 'Rabindra Bharati University']",[],2 Bedrooms,2 Bathrooms,1 Balcony,,17th   of 17 Floors,0 to 1 Year Old,
Merlin Elements,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-merlin-elements-new-alipore-kolkata-south-1100-sq-ft-spid-L81836066,3 BHK Flat,2.2 Cr,"1,100 sqft",Carpet Area,"20,000 /sqft","New Alipore, Kolkata",,"This lovely 3 bhk apartment/flat in new alipore is available for sale in one of kolkata south's most popular projects, merlin elements. Containing 3 bedroom(s), 3 bathrooms and 2 balconies, this flat is spread over a carpet area of 1100 sq.Ft. The property is located on the 9th floor of a 12 floors tall building. An added advantage of this 0-1 year old flat is that it is available for immediate...",L81836066,"Merl Elements, New Alipore, Kolkata",Merlin Elements,,[],"['Power Back-up', 'Lift(s)', 'Park', 'Fitness Centre / GYM', 'Rain Water Harvesting']","['Behala Bazar metro station', 'South City Mall', '143-163, NH12', 'Sahapur Girls High School', 'Mahatma Gandhi University']",[],3 Bedrooms,3 Bathrooms,2 Balconies,,9th   of 12 Floors,0 to 1 Year Old,
KoushikiApartment,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-sarat-ghosh-garden-kolkata-south-1148-sq-ft-spid-U83359262,2 BHK Flat,95 Lac,"1,148 sqft",Super Built-up Area,"8,275 /sqft","Sarat Ghosh Garden, Southern Avenue",,"2bhk fully furnished flat in kasba with covered car parking !! Flat details: 2 bedrooms, 1 attached & 1 common bathroom, 1 living room, 1 dining area, 1 balcony, 1 modular kitchen, roof right. Amenities: 24 hours water supply, security with cctv surveillance, lift facility. Benefits: Calm & quiet residential area, no noise pollution, 5mins walk-In distance to market area, 3mins walk-In distance...",U83359262,"KoushikiApartment, Sarat Ghosh Garden, Southern Avenue",,,"['5 Fan', '1 Exhaust Fan', '2 Geyser', '10 Light', '3 AC', '1 Modular Kitchen', '1 Chimney', '1 Curtains', '2 Bed', '4 Wardrobe', '1 Sofa']","['Security / Fire Alarm', 'Lift(s)', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Airy Rooms', 'Spacious Interiors']","['Hari Sava.Lord Krishna Temple', 'Viveknagar Kalibari', 'Nipponzan Myohoji Buddhist Temple', 'Gariahat Sarbojanin Durgotsab']",[],2 Bedrooms,2 Bathrooms,1 Balcony,,4th   of 4 Floors,10+ Year Old,South
Elson Sapphire,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-bhatrapally-north-24-parganas-796-sq-ft-spid-D82776890,2 BHK Flat,25 Lac,796 sqft,Super Built-up Area,"3,140 /sqft","Bhatrapally, Barasat",Gated Society,"Residential apartment This is your chance to a 2 bhk apartment / flat for sale in bhatrapally barasat . Where luxury comes with affordability. Basic details: You will love this bright and spacious 2 bedroom apartment with 2 bathrooms, modular kitchen, spacious hall and 1 balconies.The balcony offers a great view and is a place to enjoy at any time. This house provides ample natural light and ha...",D82776890,"Elson Sapphire, Bhatrapally, Barasat",,,[],"['Security / Fire Alarm', 'Lift(s)', 'Water Storage', 'Visitor Parking', 'Security Personnel', 'Fitness Centre / GYM', 'Club house / Community Center', 'Waste Disposal']","['Amanati Mosque', 'SHONI TEMPLE', 'MAA MONOSHA TEMPLE', 'Church of our Lady of Lourdes', 'Shri Shoni Temple']",[],2 Bedrooms,2 Bathrooms,1 Balcony,,3rd   of 3 Floors,10+ Year Old,South
Belani Metro Towers,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-belani-metro-towers-park-street-kolkata-central-3200-sq-ft-r1-spid-O77215175,4 BHK Flat,6.24 Cr,"3,200 sqft",Super Built-up Area,"17,187 /sqft","Park Street, Kolkata",,"Near main road, Fully furnished, 1 servant quarter, 3 covered parking, 8 ac, 8 fan,",O77215175,"Belani Metro Towers, Park Street, Kolkata",Belani Metro Towers,,"['1 Water Purifier', '9 Fan', '1 Fridge', '1 Exhaust Fan', '1 Dining Table', '4 Geyser', '50 Light', '8 AC', '1 Modular Kitchen', '1 Chimney', '1 Curtains', '4 Bed', '20 Wardrobe', '1 Sofa', '1 Washing Machine', '1 Microwave']","['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Lift(s)', 'False Ceiling Lighting', 'Water Storage', 'Visitor Parking', 'Security Personnel', 'Shopping Centre']","['Maidan metro station', 'Canara bank ATM', 'Gvv ATM', 'Nightingale Hospital', 'Life Line Diagnostic Centre And Nursing Home']","['Park/Garden,Main Road']",4 Bedrooms,4 Bathrooms,No Balcony,"Servant Room,Pooja Room",5th   of 10 Floors,10+ Year Old,East
